Engine_Temperature, Engine_RPM  , Coolant_Temperature, Oil_Level   , Battery_Voltage, Mileage    , Tire_Pressure, Fuel_Pressure, penalty     , RUL_Hours
       96.82516266, 1594.407236 ,         96.6134975 , 114.1060562 ,     23.63000495, 168900.0079,  105.9273439 ,  137.5381835 , 13.51905293 , 1324.952556
       97.33608609, 1313.720797 ,         96.90464994, 112.8405206 ,     23.12296126, 157844.5845,  102.9332339 ,  102.2212518 , 19.60075355 , 1359.81994
       99.96427879, 1799.237287 ,         96.39653082, 110.8278882 ,     24.54730226, 281495.1292,  110.1541383 ,  121.6983246 , 26.63868898 , 1309.371407
       96.30420092, 1771.830134 ,         96.70767585,  70.596167  ,     23.89346489, 179563.34  ,  109.9633512 ,   91.79375053, 41.82625796 , 1287.432421
       95.98676268, 2298.958002 ,         86.97621325, 115.4335111 ,     24.52277005, 143573.8572,  113.4459728 ,   92.89297283, 30.0954892  , 1333.21189
       92.5539488 ,  812.127605 ,         94.29757387,  84.23158929,     23.7335132 , 322549.7105,  117.2713623 ,   86.76899864, 32.93502315 , 1301.142241
       94.22453073, 1011.773319 ,        103.4153562 ,  91.23871385,     23.26161256, 439508.6283,   96.19394541,  122.3836921 , -31.02752408, 1362.026254
       92.29019491, 1612.212569 ,        102.2586389 , 101.1440646 ,     23.25295513, 413856.5505,   84.64341218,  112.8149832 , 32.57947058 , 1288.548444
       92.00783903, 2462.94561  ,         97.32465698, 109.2366241 ,     23.80320689, 212048.8301,   94.25122599,  106.546381  , 21.08956038 , 1319.252243
       98.58620338, 1533.219658 ,         88.49319572,  98.69090653,     23.96002363, 347505.1435,   90.83003742,  135.8620203 , -9.851794849, 1358.197494
      108.9560088 , 1648.641174 ,         94.5612404 ,  83.60531608,     23.95978428, 288356.954 ,  107.6000193 ,   99.51480595, 13.67763709 , 1341.184198
      100.5612055 , 2279.616359 ,         96.60166925, 106.2962814 ,     23.19658313, 242131.9203,   90.95445357,  124.515917  , -18.13932773, 1387.165453
      102.4942576 ,  952.4418054,         91.60374265,  92.29726044,     24.12765502, 188780.4686,   91.87271306,  126.288505  , 26.74476322 , 1333.793195
       92.86588111,  823.5902166,         88.42555052, 112.2416045 ,     23.96551687, 231654.133 ,  115.4738394 ,  129.3836235 , 27.67980707 , 1318.502749
      103.6344744 , 1879.09634  ,         91.80687962, 101.2546688 ,     23.27893903, 402872.6684,  108.893425  ,  117.394297  , 68.3886463  , 1277.64744
      107.9867318 , 1230.859523 ,        100.9314202 ,  89.97943993,     24.37667769, 385138.8349,  115.3943226 ,  120.587452  , 58.34480348 , 1301.858346
      102.2189167 , 1406.374069 ,        104.6988975 ,  79.30194362,     24.06806987, 235981.8464,   88.97464139,  117.0550948 , -6.201874651, 1381.653278
       94.17954662, 2223.726204 ,         93.35216839,  99.62325928,     23.55241978, 492518.3959,   98.9168254 ,  132.2976337 , 41.45654844 , 1311.069736
      109.8967337 , 1142.423639 ,         98.92492169,  71.26820183,     24.73682002, 393790.9745,   82.79710281,   92.83729349, 57.1491247  , 1283.468258
      105.5329048 , 1128.283921 ,        100.7359377 ,  79.93473883,     23.95535656, 398025.5155,   83.0277466 ,  112.9165141 , 16.24157312 , 1313.901107
      107.4123626 , 1330.663183 ,        103.5580264 ,  96.69792669,     24.78139439, 202711.4303,  115.0268183 ,   89.48349875, 47.51480388 , 1273.581091
       91.84241388,  863.0937428,         97.44616776,  85.56648565,     24.31058302, 454980.2684,  112.2150716 ,  107.2837056 , 87.56733696 , 1275.758057
       95.55953007, 1569.163369 ,         90.47907644,  79.46863896,     24.57492937, 403472.0902,   80.5706391 ,  114.4298887 , 58.33899521 , 1303.220575
      104.0433441 , 2418.242775 ,         92.22084602,  83.17281097,     24.40524723, 461265.8682,  119.2633348 ,   82.23866042, 21.52046035 , 1340.02681
       94.03342019, 2291.803947 ,         99.05064105,  90.17586685,     24.18245089, 382175.3271,  117.692086  ,   90.67558459, 50.90676174 , 1296.520049
      108.8048321 , 1540.793718 ,         92.01622215,  81.77782525,     24.69558661, 169744.6121,  115.7671359 ,   83.90404063, 17.94184262 , 1360.196852
       90.40589532,  709.7154295,         93.40485807, 106.8657912 ,     23.76852259, 190545.3556,  112.850953  ,  121.5766787 , 1.968328692 , 1338.349301
       91.12697485, 1609.294193 ,        104.7186333 , 101.970036  ,     24.79268567, 474961.9849,   80.15653198,  127.6501344 , -1.895528052, 1371.000913
       92.70357725,  793.8708756,         90.02859766,  94.25432867,     23.08130664, 279647.4527,  109.6099726 ,  100.1842752 , 120.6807041 , 1228.544438
      103.7852259 , 2275.280602 ,        104.6824828 , 116.4320469 ,     24.10568461, 319259.9452,  100.6054292 ,  124.8582067 , 2.033085268 , 1335.799899
       90.01641402, 1898.700524 ,         92.27735101,  78.10952912,     23.6655748 , 424839.4788,   94.77098737,   98.4991952 , 87.29623142 , 1274.554375
      100.853462  , 1272.157202 ,         90.14610745, 116.5826704 ,     23.1590714 , 401831.9213,  100.2797479 ,  121.0472139 , 44.71613095 , 1313.476591
       95.56195929, 1641.221011 ,         92.0183692 , 106.2722171 ,     23.67891569, 156579.212 ,   81.53245099,  104.5098462 , -1.818978436, 1358.958434
      108.0189664 , 1864.889741 ,         99.95769389,  93.82792158,     23.20994776, 112076.0167,   97.19328364,   96.63964398, 27.19422985 , 1324.431339
      108.3224083 ,  895.5689024,         98.58258964,  91.43819977,     23.18113173, 268442.8431,  115.7987635 ,  102.040204  , -29.45232329, 1378.694462
       94.43663163, 2218.9685   ,         86.29881193, 111.3632031 ,     24.02733273, 291547.7207,   84.32472013,  110.4540149 , 16.02425859 , 1381.743181
      101.4048628 , 1889.642421 ,        102.2392824 ,  91.03971238,     23.37183795, 250092.9537,  106.8789539 ,  111.3449927 , 34.31627026 , 1339.368863
       97.83621913, 2134.097161 ,        102.014745  ,  89.93233938,     24.73637645, 180839.2095,   82.86189667,  123.2440052 , -14.7471616 , 1379.2037
      100.6773043 , 2182.745343 ,         97.08155417,  93.95751145,     24.56695643, 416295.2692,  105.6853662 ,  120.9143009 , 41.02004993 , 1311.215933
      102.8272474 , 2407.459964 ,         96.70095003, 106.9467898 ,     23.24592195, 204760.0064,   95.00552493,   91.92071601, 89.9359529  , 1280.207191
      100.8875809 , 2009.91177  ,         94.45859736, 103.8175451 ,     24.72147665, 467615.5164,   97.16011006,   96.95199504, -21.02011696, 1381.380013
       92.86182948, 1360.085677 ,         98.0873153 ,  91.8684081 ,     24.87767215, 359201.8419,   98.44398028,  107.5908825 , -7.799259194, 1358.323354
      108.4936469 , 1254.914526 ,         91.32816028, 115.8785541 ,     23.83444653, 390979.7272,   94.11180971,  125.9308986 , 67.91401047 , 1276.014703
       93.3160195 , 1759.787307 ,         86.95352956, 118.9762844 ,     23.03006329, 238393.8224,  113.1741147 ,   81.24398873, 93.39283947 , 1254.988814
       94.39366754, 1594.974351 ,        101.5398661 , 114.6256493 ,     23.92033409, 402942.1761,  119.7982119 ,   93.01069531, 15.20551133 , 1271.385974
       97.43419932, 1124.184602 ,         87.25275353,  90.10866955,     23.69167937, 478488.9291,   95.65099831,  120.1185151 , 51.96056648 , 1302.25145
      103.1637921 , 1321.816504 ,         98.87635861,  75.37505542,     24.32094824, 210825.2854,   81.3216173 ,   85.84566775, 40.36180275 , 1299.868676
       91.02050342, 2327.087539 ,         99.01475683, 107.9010306 ,     23.73471955, 384502.7161,  114.1744017 ,  138.6743005 , 11.10301294 , 1370.750387
      107.7580063 , 2132.977854 ,         89.151009  ,  84.61042519,     24.20652848, 458418.7137,  118.64426   ,  132.1667406 , 19.81921875 , 1330.567663
      103.0447801 ,  908.6770112,         92.37503218, 105.8033262 ,     23.06804306, 130271.5908,   80.9833444 ,  110.4408806 , 54.00331482 , 1272.217417
      109.2624201 , 2456.657251 ,         98.44779344,  98.67762894,     24.43649815, 117804.388 ,  105.620788  ,  130.5086525 , 78.84143228 , 1270.160965
      100.7186565 ,  895.3586978,        101.1916305 ,  82.049616  ,     24.67199096, 118469.4861,   86.92120472,  107.4306374 , 71.86541639 , 1257.212162
      101.5153718 , 1319.236891 ,        103.8128335 ,  91.63623004,     24.02162692, 193210.2204,  103.6267169 ,  139.4687949 , -12.48036568, 1371.948514
       95.23006132, 2118.616016 ,         87.29798911,  95.34933241,     23.20133099, 201252.0982,  103.9779166 ,  137.4479849 , 98.7797277  , 1257.03922
       96.17799561, 1127.474384 ,        100.0653096 ,  95.51227173,     23.00139957, 140769.9013,   87.23198619,   81.14970024, 32.01758981 , 1337.139203
       93.33000158, 1946.64675  ,         91.82127662,  76.47214678,     23.38979072, 475757.5761,   96.42501001,   96.49289443, 15.59656103 , 1318.585803
       96.44160784, 2079.491059 ,         94.60993374, 100.7976254 ,     24.90011486, 390728.5963,  113.1894984 ,  107.5299999 , 56.46911065 , 1294.211051
       92.38983276,  637.513652 ,         88.68147638, 107.5433284 ,     23.84860538, 446404.1308,   95.49360557,   82.95514763, 71.52768034 , 1251.171884
      106.7749972 , 2427.427038 ,         93.01232548,  71.5429581 ,     23.19874232, 362653.9915,  105.9384039 ,   93.03049709, 57.12850528 , 1306.90139
      109.7387788 ,  698.4763359,         87.9250643 ,  76.86242507,     24.95656828, 482530.0814,  113.6536536 ,   89.68364609, 26.93497866 , 1333.442445
      106.2158955 ,  965.8316718,         94.21081456, 119.7182926 ,     24.79164369, 462079.9949,  111.0980189 ,   95.3007602 , 13.98793637 , 1345.928164
      108.2517127 , 2263.658733 ,         87.13181313,  91.34454941,     23.50937951, 325374.0483,  102.1226567 ,   98.79594427, 17.6206897  , 1332.411691
       95.7526481 ,  622.0368605,         87.97364494,  94.93445281,     23.83965815, 424846.0562,  103.879218  ,   85.63891145, 35.50170026 , 1322.793758
      101.8006222 ,  999.4649445,        103.7197503 ,  95.0046714 ,     24.47720181, 174528.6876,  103.5389428 ,  129.4941421 , -54.44733876, 1436.534121
       91.79278234,  984.1335962,         95.06788147,  92.08252697,     24.13565188, 281776.52  ,   95.98121782,   99.25914845, -0.340010027, 1344.638125
       98.2592122 , 1104.684128 ,         98.16158201,  84.14874677,     23.26861474, 453696.4978,   84.23395407,  126.1980062 , 39.84333436 , 1312.929569
      103.5107792 ,  841.5798913,         91.39058217, 106.4418473 ,     23.48272893, 117335.5642,  106.7592761 ,   85.77996462, -17.91093041, 1346.188404
      101.7575321 ,  996.0551432,        101.3967838 ,  74.65158942,     24.19245273, 109372.1116,   92.52778853,  117.1487195 , 35.30323814 , 1297.331543
      106.3517944 , 2185.524257 ,         99.58411325,  85.15461223,     23.00733382, 324637.1998,  108.8542429 ,  115.8420681 , 13.67926021 , 1338.277006
       96.68278385,  656.6027944,        100.1247041 , 108.7740035 ,     24.08135862, 153037.9677,   84.70283538,  109.9196872 , 89.34800492 , 1282.730666
       98.54641464, 1801.918177 ,        102.1550776 ,  79.46386291,     24.51083246, 399299.0095,  119.9422009 ,  131.4716134 , 60.02904504 , 1284.845339
      108.5987052 , 2282.071647 ,         85.24306455,  82.44703547,     23.25521617, 354272.5638,   82.05435572,  102.9592055 , 13.00610379 , 1332.275566
      106.4638408 , 1843.334263 ,         85.15486134, 111.8072133 ,     24.345278  , 332405.5764,  104.2319872 ,  121.0979019 , 47.06311606 , 1294.799179
      109.9060946 , 2438.374375 ,         86.77348326, 103.3496522 ,     24.70317904, 144353.1091,   86.81454626,  110.0043787 , 18.37525843 , 1320.929608
      102.6803532 , 1347.376078 ,        102.993523  ,  82.351921  ,     24.86357871, 359549.2436,   98.35101873,  123.8902445 , 12.90884965 , 1342.99058
      106.9327013 , 1780.882276 ,        103.2058601 ,  71.28861865,     24.32073395, 118271.7176,   98.52909546,   80.89849353, 48.76784074 , 1271.287006
      103.6845149 , 1272.475849 ,         96.46602959, 112.9980173 ,     23.96721613, 298076.0437,  100.8723067 ,  134.9488062 , -19.29122197, 1394.910014
       90.8085641 , 2180.678875 ,        101.0160882 , 109.5668931 ,     23.37321456, 435184.5767,   87.67681208,  124.71911   , -20.11158609, 1356.80314
       91.09292587, 2218.758461 ,         89.62777253,  76.05259906,     24.22479121, 458232.7296,  106.3786303 ,  108.3649615 , 33.93233442 , 1330.505735
      101.1265514 ,  789.7862985,         93.35765671,  95.27678711,     23.20606839, 446601.5531,  112.6671275 ,  128.006713  , 19.54474229 , 1305.055286
      106.4515417 , 2241.554177 ,         93.35747051,  76.80242355,     23.00983715, 463318.5247,  100.4439946 ,  111.1917332 , -7.782362486, 1371.159165
       90.46407116, 1079.695429 ,         99.97075211, 101.5913785 ,     23.42824819, 359443.2049,  106.1457269 ,   98.43307429, 42.31121001 , 1321.127682
      106.1542294 ,  557.1647044,        103.2470992 ,  92.7471683 ,     24.62462905, 177411.1326,  102.2576463 ,   86.47407442, -0.128343886, 1357.812385
       95.31284998, 1993.496843 ,         88.17646925,  78.21349936,     24.00522865, 230986.7941,   82.94817089,  116.3769167 , 29.32326193 , 1300.788168
       94.90317825, 1884.259593 ,         96.10481758,  87.32256998,     23.43781114, 267857.4834,   95.95714608,  122.783596  , 22.53987729 , 1332.451087
       93.92307195,  768.7968567,         86.45709337,  78.24227946,     23.59454493, 398384.2834,   97.81093703,   98.09617389, 36.91480248 , 1289.424074
       99.33925257, 2344.31132  ,         93.92149552,  92.8290809 ,     23.66538896, 431565.296 ,   84.12997173,   97.06399551, 21.20516237 , 1323.739573
      108.2792263 , 2100.165861 ,         90.06405041,  78.86586215,     24.17537314, 468657.1041,   83.09728048,   99.02683339, -5.207428502, 1375.795691
      105.4139124 , 1778.369755 ,         95.3223931 ,  96.31603314,     24.10255243, 160285.8854,  117.8543971 ,  104.1366174 , 29.82627679 , 1336.107762
       90.42340889,  791.2865668,         91.07036093,  90.28669545,     23.01971428, 307877.0421,   93.8665342 ,   95.9354299 , 27.96484522 , 1322.338814
       95.09710002, 1522.661948 ,         92.95022785,  81.39137833,     24.19870641, 462612.1218,   95.68560586,  126.5642691 , -12.39296051, 1342.896829
       94.76752539, 2273.713181 ,         99.93605263,  76.69398835,     23.92904235, 342728.41  ,   87.28357988,   91.66416759, 35.4061643  , 1327.50559
       94.27322919, 2337.429143 ,         87.27496407, 100.9014647 ,     23.9212809 , 203396.4646,  108.9270638 ,  130.1037844 , -18.92473357, 1369.312358
       94.45860526, 1292.96527  ,         99.26335666,  79.58694526,     24.15053187, 173463.1462,   99.09207833,  130.5627095 , 38.53828644 , 1265.055402
      104.2665087 ,  877.6786042,        101.4156296 , 106.3753303 ,     24.46766884, 356388.5435,  109.4845428 ,  120.8682051 , 20.34982024 , 1345.302776
       97.50495737,  699.6823083,         86.40315501,  90.9774566 ,     24.14699163, 185955.958 ,   85.94627648,  102.3522149 , 36.58186629 , 1312.933477
       91.37963154, 1655.909409 ,         98.32844301, 114.8306109 ,     23.42088691, 465512.4676,   99.86020306,   87.66924883, 27.86770843 , 1346.181317
       92.56092579, 1451.20666  ,        102.4352708 , 117.3557778 ,     23.03115747, 443699.3465,  110.5115066 ,   82.37474289, 38.64606559 , 1289.448524
       96.9795212 , 1934.785573 ,         99.33494171,  76.22571838,     23.50959788, 302983.5048,   93.54946893,  112.2888494 , 38.14802591 , 1248.317898
      106.0297037 , 1649.822522 ,         91.41508149,  75.01890076,     24.84421445, 345642.9576,   95.25760398,  111.0309772 , 76.89248175 , 1278.689195
       93.55574515, 1737.837309 ,         92.40477751,  91.06146979,     23.69239324, 429109.8601,   98.05889809,  105.809233  , 9.782554129 , 1346.048719
      100.9948104 , 2391.146494 ,         85.38412738, 114.862767  ,     23.71952758, 224893.765 ,  102.5641228 ,  124.4233636 , 27.21489638 , 1288.971671
      104.7835518 , 1522.244094 ,         97.68031993,  99.57627104,     24.31660744, 485734.9339,   95.68785698,  105.5964472 , -5.399123992, 1335.829133
       98.55935714, 1313.914564 ,         99.56009975,  93.01798097,     23.40776734, 246685.1049,   82.06424648,  119.6466173 , 28.27377726 , 1376.830578
      108.9851117 , 1852.681277 ,         99.10480606,  76.81369185,     24.36100906, 487222.5996,   98.28087292,   96.40244324, 4.200474398 , 1339.687313
       93.37449931, 2389.195202 ,         91.14452454,  93.89141623,     23.25679376, 144915.447 ,   80.40308852,   94.378827  , -8.211854337, 1372.831034
       96.7404243 , 1674.300966 ,         93.99096202,  83.2637201 ,     24.12728996, 108914.9498,   90.98711062,  134.7366842 , 8.564936556 , 1328.421867
      106.1784044 , 1883.110861 ,        102.9260266 ,  79.12877695,     24.06290753, 379406.4671,  105.3658968 ,  129.0248269 , 8.434111572 , 1299.759831
       95.24518005, 2213.43647  ,         94.78489276, 116.228242  ,     24.62335363, 358802.0791,  113.8655805 ,  119.803619  , -18.66304904, 1365.257884
       99.90845365, 1059.843953 ,         86.65122131, 110.2485912 ,     23.95657235, 124165.2838,   82.46355576,   96.43010264, 40.11012983 , 1304.577779
       95.28043172, 1233.8555   ,         94.94016866,  72.48185748,     24.42820238, 275101.3504,  109.3562162 ,  110.0078123 , 23.6067892  , 1318.395646
      106.227969  , 1235.2077   ,         90.53417378,  94.71189669,     23.46847859, 193249.6035,   94.4061137 ,  129.1261298 , 2.064622462 , 1345.642561
       95.05063597, 1125.530137 ,         97.92484106,  73.18039575,     24.52291819, 420142.4656,  119.8894534 ,  106.1238673 , 0.612330757 , 1354.673035
      102.493819  ,  875.0910662,         90.42819621,  84.73000218,     23.86945838, 481885.0691,  103.3742869 ,  125.8720876 , 29.01863001 , 1317.979031
      108.0217444 , 2222.663253 ,        104.1408006 , 118.491672  ,     23.05526181, 118438.4173,   95.0340658 ,  129.9978883 , 7.234776679 , 1317.4851
      104.4835484 , 2122.350567 ,        100.385131  ,  98.80320905,     24.02630321, 317800.405 ,  113.4104194 ,  107.1145693 , 47.18156228 , 1312.542134
       99.02054132, 1110.659063 ,         89.87981219,  95.75685526,     24.28232163, 391245.2395,   84.03379289,  114.9505879 , -24.38702211, 1335.399587
      105.7312258 ,  729.9787453,         90.98847149, 117.571632  ,     24.60653379, 327511.967 ,   89.17105132,  124.3827709 , 20.90761705 , 1288.085234
       94.5257478 , 2173.171836 ,         93.69761905,  92.91431882,     24.78382574, 235366.2635,  118.0649435 ,   94.64269799, 49.83335187 , 1314.950258
       91.47769628, 2167.464908 ,         97.64512186,  77.18788057,     23.73870112, 493340.6701,   83.96042574,  107.9360014 , 12.43446803 , 1347.705937
       92.89740579,  673.6077777,         87.55818039, 107.5679499 ,     23.76563246, 122641.3252,  119.1488397 ,  134.3834141 , 124.5166017 , 1224.335491
       97.8361054 , 2197.749199 ,         85.34071528,  73.02426185,     23.36519027, 161240.8757,   90.14181279,  126.6238382 , 55.49360984 , 1266.59742
       99.36968807,  994.5830568,        102.6390499 ,  82.41112521,     23.5462084 , 386292.4464,   80.47099735,   87.78720819, 6.745217208 , 1329.096564
      103.6149553 ,  983.1005401,         94.29997377, 103.3817111 ,     23.30187295, 280025.602 ,  115.2866633 ,   85.56210855, 28.55597371 , 1316.189091
       90.87089944,  703.7763157,         92.19336675,  73.99703411,     23.71616302, 289144.5048,  111.1264039 ,  127.866843  , -44.38127423, 1362.463395
       99.71969987, 2437.519687 ,         85.3769447 , 101.2362737 ,     23.48613527, 476473.3036,  113.034685  ,  138.2710748 , 24.62929247 , 1310.590134
       90.68719359, 1702.639391 ,         99.79732654, 112.9741853 ,     24.2651417 , 210079.5224,   85.57835536,   99.37505226, 2.776087467 , 1360.270519
       97.03288449, 1354.354779 ,         89.5910579 ,  93.81634232,     23.01193296, 412901.217 ,  102.912818  ,   80.78263768, 63.82018984 , 1314.725917
      103.8840503 ,  961.4172302,         88.19880884,  76.76379539,     23.41841339, 479602.1938,   88.50719456,   81.78937309, -12.98084962, 1354.592155
      101.855492  , 2068.546733 ,         94.51254894,  88.30347036,     23.11261443, 171969.0747,   84.70150336,   82.19553898, 35.64609063 , 1329.483677
      104.336218  , 1086.892894 ,         89.61884704,  87.87395686,     24.22123656, 174297.6529,   92.56880963,  132.7360785 , 0.240712052 , 1311.478087
       96.50864255, 2486.851172 ,         88.77291508,  75.75951422,     23.04249806, 206966.694 ,   93.56103958,  114.0369395 , 78.84850071 , 1284.340524
      109.0526307 , 1452.240507 ,         93.25995813, 102.7203669 ,     24.30525753, 180593.2265,  100.924496  ,  135.0846507 , 17.59082804 , 1316.330204
      106.7851049 , 1129.765695 ,        101.2295492 ,  78.73340815,     23.19769042, 250307.7505,   95.60138839,  107.6655372 , 102.6930861 , 1253.453826
      106.8262739 ,  910.707808 ,         90.71591948,  90.32085513,     23.43483872, 108445.1565,  105.3325518 ,  119.6862772 , 53.14714526 , 1291.897806
       97.83628169,  731.812068 ,        103.8893443 , 119.5671817 ,     24.60789614, 331724.9281,   95.19104688,   81.28530811, 55.63887361 , 1320.769407
      102.0762763 , 1397.79684  ,         87.18573435,  94.20915037,     24.48815811, 305941.6481,   82.91908778,   93.15322527, 48.52511225 , 1283.986175
       97.44314431, 2349.519704 ,        103.8721089 ,  88.24357286,     24.15883646, 238083.3616,   91.31985828,   88.72822647, 38.62436093 , 1323.927765
       90.68603502, 1496.62246  ,         86.94452345, 112.3000069 ,     24.32947877, 365627.6647,  105.618293  ,  117.5539552 , -18.44351736, 1362.853368
       99.81511031, 1006.790998 ,         92.61737691, 112.3196143 ,     23.52218649, 260041.5838,   83.03793735,   98.04293151, 15.63100047 , 1331.20289
      107.8150445 ,  778.5912737,         94.30900012, 118.9590386 ,     24.4586635 , 316111.2371,   93.61952502,   93.84583745, 59.08539674 , 1287.237525
       95.92149331, 1011.024745 ,         99.14888328, 118.7584957 ,     23.40992192, 497935.2679,   86.51137581,  109.4209473 , 31.29615108 , 1301.790387
      101.9109657 ,  958.4319165,        101.4220874 , 109.2100797 ,     23.89452177, 280214.1719,   89.4488763 ,  126.1592554 , -7.152040362, 1356.870061
       91.16108   , 1147.284861 ,         87.56904758,  82.59476865,     24.05229573, 407857.972 ,   80.52365191,  114.0793725 , 12.69930058 , 1336.047735
       98.50202306, 1147.310507 ,        101.0113686 ,  96.552705  ,     23.72851374, 446526.9733,  116.906728  ,  131.2393417 , 44.78026046 , 1310.044545
       91.15280811, 2387.396066 ,        103.1343365 ,  96.85296849,     23.67750112, 149471.2864,   90.9242299 ,   95.42711609, 94.9146741  , 1256.775429
      100.1932876 , 2451.909093 ,         86.84477515,  73.39880531,     24.79418229, 321295.8489,  118.537321  ,   90.15541588, 14.6427134  , 1351.317178
       90.09888511, 1679.530672 ,         90.0643312 ,  78.80807667,     24.41055787, 214266.6685,   95.72310983,  137.8310444 , 42.55258251 , 1325.91759
       96.31515198,  612.7625376,        103.7042696 ,  76.95991039,     24.32608351, 388722.4013,   96.20419681,  117.2501481 , 8.127776639 , 1320.859757
      109.3856704 , 2122.905592 ,         90.91249803, 114.8022108 ,     23.57717599, 423766.6213,   86.83040421,  127.8628053 , -31.57023188, 1398.945682
      107.0698753 ,  503.6778963,         95.37007221,  74.24499756,     24.74930704, 154616.3674,  112.5779394 ,   84.47730016, 0.349475878 , 1325.923796
      100.3854734 , 1770.731171 ,         85.02563812, 104.622471  ,     23.41531464, 324777.6758,  100.0774462 ,  107.4739854 , 52.24837076 , 1309.508747
       91.17566893, 1185.731419 ,         85.20453847,  96.25622241,     24.14441595, 141833.0086,  118.9631454 ,  127.8687533 , 22.64996964 , 1339.744806
      104.7739277 , 1524.480497 ,        100.5194245 , 100.2806786 ,     24.9407238 , 174686.2947,  109.5675238 ,  100.938989  , 26.71187942 , 1285.061783
      105.8092634 , 1484.12519  ,        103.0618769 ,  70.53554522,     24.59082448, 197582.3071,  104.2875452 ,   88.99444122, 15.80291097 , 1336.056674
      108.6176404 , 2192.544685 ,         98.81144784, 104.5175422 ,     24.50541016, 444329.3535,  110.6644142 ,   98.23648974, 81.01791239 , 1259.612165
      103.328877  , 1389.099087 ,         86.34201802, 100.3060817 ,     23.5215127 , 363414.6098,  110.6145781 ,   86.23468306, 61.55337688 , 1273.271318
      107.8214049 ,  907.0078789,        104.8681276 , 116.6630521 ,     23.63651491, 142448.6885,  103.2859537 ,  126.5755337 , 101.2141634 , 1275.802883
       90.06575596, 1564.746782 ,        101.8695953 ,  81.68457181,     23.74090837, 443842.8937,   81.33995918,  105.4857837 , 15.07115709 , 1321.85526
       98.17541178, 1041.893472 ,         95.35977401,  75.66725566,     23.11169699, 465411.1513,   80.99081916,  129.4588874 , 26.59224788 , 1307.280214
      105.7744289 , 1100.268204 ,        101.6167771 ,  79.70260194,     24.27217143, 290495.5024,  107.2695583 ,   97.76808419, 2.28634666  , 1349.227552
       95.27860652, 2113.659814 ,         96.15689781,  72.1486641 ,     23.99431853, 260337.1047,   88.28403662,  109.2957712 , 66.44520736 , 1297.266588
       95.41353227, 1756.517923 ,         96.82073505, 101.3077112 ,     24.70254708, 104772.7138,  108.3276489 ,  130.0142815 , -0.335233067, 1347.502261
       91.95883365, 2267.21105  ,         90.18955115, 110.3781967 ,     23.09015014, 404944.3984,  105.224227  ,   81.28505196, 33.47497705 , 1339.852434
      102.9257905 ,  953.2063448,         88.16435203,  90.16700788,     23.8462818 , 225828.5915,  100.8172879 ,   85.66459202, -22.32636582, 1382.945879
       90.13556294,  530.3277074,         90.3491465 , 104.4381936 ,     24.03053076, 165051.8824,  100.1057605 ,  128.1156902 , -30.40418361, 1336.839957
      104.8659289 , 2212.467012 ,         97.6009966 ,  87.6972131 ,     24.77009757, 116146.8107,   89.5740633 ,  109.2746676 , 10.98508055 , 1328.42558
       91.19239544, 1396.30585  ,         92.97314891,  73.0843559 ,     23.74295926, 449636.3978,   93.09904107,  101.3174407 , -21.5507891 , 1360.313947
       98.60185938, 1542.523724 ,         92.41942448, 113.0254254 ,     24.9458324 , 403043.4901,   91.76314732,  108.9230401 , 12.86173239 , 1346.725487
      109.4767726 ,  666.8554201,        100.596158  , 103.5551213 ,     23.17352773, 409062.8803,   99.89161049,  138.4225222 , 7.657328362 , 1289.846331
      107.5337304 , 2180.813242 ,         89.03519556, 117.7742439 ,     24.42741088, 478817.7173,   98.97183395,  122.5474821 , 29.56747767 , 1371.412717
       97.79748103,  964.158552 ,        100.3615378 ,  99.32588793,     24.04757148, 194291.2508,  114.7478139 ,  125.7143795 , -7.966455727, 1368.586978
       94.9170479 ,  945.9543539,         92.7449509 ,  87.80646208,     24.39405303, 300053.5982,  106.1287246 ,   98.63176353, 45.28831004 , 1307.689226
      103.8346239 ,  944.2426461,        103.245958  , 110.2629958 ,     24.4298594 , 465137.3582,   83.53770793,  125.0968715 , 54.36308177 , 1319.268273
      106.1661553 , 2333.84779  ,         91.88283986, 117.6803256 ,     24.70880149, 239771.1807,   91.40962308,  100.9714708 , -7.778870538, 1404.651952
      102.9623025 , 1090.082507 ,         86.8603108 , 109.3899878 ,     23.6894451 , 292933.18  ,   95.62281896,   90.30746921, -2.767036693, 1370.18197
       98.16625665, 2192.268712 ,         97.97676058,  82.07825905,     23.70840841, 392176.4439,  100.0168186 ,  126.4920905 , 24.04888975 , 1344.927372
      100.7736303 , 2076.409008 ,         85.92532878,  79.583976  ,     24.64289891, 372527.652 ,  111.2431918 ,  129.7406293 , 62.67335991 , 1289.940441
       98.66526198, 2460.872207 ,         98.97015223,  74.35113516,     24.95863215, 333141.2164,  105.7158855 ,   86.57391845, 28.2893255  , 1318.880159
       92.44010898, 2211.808274 ,         92.19285967,  77.34580856,     24.73676819, 196554.4884,   83.93998905,  121.1111515 , 26.9211522  , 1313.562939
       97.015862  ,  776.0379027,         85.15748903,  83.2568989 ,     23.88765995, 164324.0724,   90.25427696,   92.86790456, 59.67576555 , 1273.801995
      108.8685536 ,  993.9995731,         91.60596222,  99.90368808,     23.21815329, 276136.2226,   87.16522388,  116.144117  , 5.371834514 , 1330.887884
